Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cambodia,KHM,GDP per capita (current LCU),NY.GDP.PCAP.CN,3896.98679,3831.081599,3831.766589,4123.713389,4327.511698,4700.645426,4859.701924,5040.894775,5502.511122,6061.765422,5704.198333,9736.823598,11281.13552,23114.4643,62837.51937,,,,,,,,,,,,,,,,,,,683487.7143,688781.5043,791632.8904,838041.1478,898144.1789,1010569.231,1125587.585,1166409.231,1260492.003,1328128.175,1442074.665,1641102.425,1940761.215,2215259.134,2562182.301,3023548.012,3055791.068,3288059.272,3581586.258,3835831.595,4082286.207,4416064.347,4731565.188,5154165.65,5607716.874,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797,109.4594743,109.4790454,117.8203826,123.6431914,134.304155,138.8486264,144.025565,157.2146035,142.2949629,102.7043272,135.8847756,69.25190618,94.38327605,78.1318239,,,,,,,,,,,,,,,,,,,254.1791425,270.6091637,323.0099928,319.3632544,304.837993,269.054641,295.9735957,302.6489962,321.2263004,339.0676984,362.4213785,408.6105184,474.2238766,539.8791529,631.675789,745.7877873,738.2326684,785.6928841,882.4901462,951.1112311,1013.665952,1093.762067,1163.18977,1269.907238,1384.423187,
Cambodia,KHM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16328203891,10644578380,11698760890,12388695970,12885064073,13488295370,15202034705,16830475873,18083775263,19273495897,20912879329,23075381634,26132889756,28947685177,31903988922,34038869058,34068379722,36099903974,38652011936,41478767114,44530221118,47710823823,51067798981,54572629058,58447212566,
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11415959628,7600599798,8527546138,9195314498,9727419595,10293331297,11778673027,13337140843,14656878758,15860949997,17553244234,19900917917,23262991931,26560350451,30051894773,32691789246,32968620091,35361237909,38652011936,42274263889,46180701076,50415278887,54539582603,58920024656,64302718013,
Cambodia,KHM,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37516E+13,8.96486E+12,9.85269E+12,1.04338E+13,1.08518E+13,1.13598E+13,1.28031E+13,1.41746E+13,1.52301E+13,1.62321E+13,1.76128E+13,1.94341E+13,2.20091E+13,2.43797E+13,2.68695E+13,2.86675E+13,2.86924E+13,3.04033E+13,3.25527E+13,3.49334E+13,3.75033E+13,4.0182E+13,4.30093E+13,4.5961E+13,4.92242E+13,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80863877,9.903468901,5.89750561,4.006621073,4.681632108,12.70538113,10.7119948,7.446606976,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,6.863092098,7.09986595,
Cambodia,KHM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084948752,3314947309,3643242085,3858102491,4012682038,4200541049,4734235799,5241366892,5631670884,6002175105,6512713851,7186162900,8138335730,9014922681,9935578323,10600425244,10609615491,11242275199,12037055708,12917367180,13867654630,14858161722,15903594934,16995073301,18201700723,
Cambodia,KHM,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81319E+12,7.10504E+12,8.43371E+12,9.20192E+12,1.01453E+13,1.17203E+13,1.33761E+13,1.41746E+13,1.56332E+13,1.67805E+13,1.85352E+13,2.14383E+13,2.57543E+13,2.98495E+13,3.50422E+13,4.19684E+13,4.30567E+13,4.7048E+13,5.20687E+13,5.66816E+13,6.13269E+13,6.74368E+13,7.34227E+13,8.12419E+13,8.97536E+13,
Cambodia,KHM,GDP (current LCU),NY.GDP.MKTP.CN,22300000300,22499999700,23100000300,25500000300,27399999500,30400000000,32000000000,33699999700,37299998700,41699999700,39900000300,69499002900,82354004000,1.7214E+11,4.73256E+11,,,,,,,,,,,,,,,,,,,6.81319E+12,7.10504E+12,8.43371E+12,9.20192E+12,1.01453E+13,1.17203E+13,1.33761E+13,1.41746E+13,1.56332E+13,1.67805E+13,1.85352E+13,2.14383E+13,2.57543E+13,2.98495E+13,3.50422E+13,4.19684E+13,4.30567E+13,4.7048E+13,5.20687E+13,5.66816E+13,6.13269E+13,6.74368E+13,7.34227E+13,8.12419E+13,8.97536E+13,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,637142865.7,642857134.3,660000008.6,728571437.1,782857128.6,868571428.6,914285714.3,962857134.3,1065714249,978873232.4,718401157.7,969911421.4,505549441.4,702899156,588443893.7,,,,,,,,,,,,,,,,,,,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3677897739,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22158209503,
Cambodia,KHM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54471605,79.25435039,85.59801138,88.19377277,93.48987571,103.1733115,104.4748967,100,102.646541,103.3785558,105.2368035,110.3131512,117.0165271,122.4356905,130.4160898,146.3969991,150.0633431,154.7462091,159.9519741,162.2561113,163.5239604,167.8282313,170.7136529,176.7624648,182.3362883,
Kiribati,KIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.596523,1909.629734,1898.838694,1891.319605,1900.03974,1874.15344,1877.489509,1878.382002,1968.027632,1904.678249,1989.195159,1926.796442,1965.773125,1970.204305,1902.847616,1958.501788,1917.351394,1914.706454,1834.117548,1809.719826,1756.599329,1750.436878,1799.294895,1841.925211,1797.228822,1949.833554,2014.231985,1986.072377,
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.911796,1275.035787,1296.731587,1322.327208,1356.694568,1366.121599,1393.537023,1418.061236,1501.86216,1475.761815,1576.31764,1561.666268,1617.715302,1653.69277,1641.074233,1743.42033,1759.226158,1803.553688,1761.5328,1751.300353,1720.656288,1750.436878,1833.802509,1910.194816,1899.103495,2082.39067,2174.690871,2185.046068,
Kiribati,KIR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,2238.467701,2151.596348,2375.017038,2829.844788,4053.166605,4208.720477,3037.631527,2855.030804,2842.650272,2477.072437,2039.131094,1945.68706,2051.871307,2007.51198,2071.218036,1890.536381,1831.55774,1620.552772,1722.19167,1622.918431,1574.324698,1546.811398,1538.070591,1531.980084,1539.043445,1518.075389,1520.777624,1521.500549,1594.11404,1542.800665,1611.259863,1560.716532,1592.287877,1595.877158,1541.317841,1586.39805,1553.065988,1550.923571,1485.646079,1465.88378,1422.855863,1417.864241,1457.439524,1491.970332,1455.765993,1579.376729,1631.53984,1608.730391,
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-3.88084014,10.38395004,19.15050472,43.22929028,3.83783562,-27.82529646,-6.011286134,-0.43363918,-12.86045768,-17.67979556,-4.582541757,5.45741648,-2.161896127,3.173383563,-8.723449261,-3.119677666,-11.52051957,6.271865966,-5.764354853,-2.99421907,-1.747625509,-0.565085493,-0.395983548,0.461060897,-1.362408337,0.178004014,0.047536499,4.772491984,-3.218927494,4.437332654,-3.13688265,2.022875002,0.225416645,-3.418766709,2.924783436,-2.101115963,-0.137947595,-4.20894317,-1.330215788,-2.935288471,-0.350817094,2.791189888,2.369278952,-2.426612572,8.491113087,3.302765569,-1.398032025,
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2392.674066,2299.818211,2538.630185,3024.790678,4332.386221,4498.656082,3246.891691,3051.711741,3038.478323,2647.716104,2179.60531,2079.723986,2193.223186,2145.807979,2213.902697,2020.774018,1957.732382,1732.19144,1840.832166,1734.720067,1682.778748,1653.370078,1644.027123,1637.517046,1645.066997,1622.654467,1625.542857,1626.315583,1703.931364,1649.083049,1722.25835,1668.233126,1701.979397,1705.815942,1647.498075,1695.683825,1660.055542,1657.765535,1587.991126,1566.867417,1520.875339,1515.539848,1557.841443,1594.751052,1556.052623,1688.178811,1743.935399,1719.554624,
Kiribati,KIR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,250.3028645,257.7030274,299.3336362,414.6332363,671.0187569,762.6928166,600.961109,615.0853723,685.0265339,651.6938434,572.9789852,598.6729416,656.5988181,679.9637353,748.8249821,718.7163102,732.6230959,713.637918,795.9709398,733.8413774,704.3031542,827.6797829,869.3442469,911.2640156,978.2055797,977.743471,1077.217484,1134.889754,1275.291232,1289.684931,1374.309883,1420.950872,1521.413279,1565.088025,1537.393696,1590.461955,1553.065988,1646.291701,1708.157253,1688.300453,1658.058294,1683.257529,1723.401461,1766.628277,1804.876061,2026.341776,2097.01473,2080.233337,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.3247009,293.6786637,358.4833967,591.5726014,1574.791732,998.4197102,734.4019419,682.0640633,784.0523451,728.4751211,652.4470339,687.9716636,665.9892668,612.5799417,657.152244,501.9319158,489.7213208,499.6764585,621.9008827,580.2952533,549.7643854,644.7108451,638.4725668,619.6545734,715.1671148,724.7913054,842.9591391,842.281248,801.1629805,832.0547943,796.7937634,734.9492461,826.585504,1015.038605,1130.602806,1214.556667,1169.4774,1377.534684,1432.777431,1316.721614,1520.875339,1736.211995,1784.428931,1705.56891,1626.893872,1522.306195,1558.886953,1594.29287,
Kiribati,KIR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140739711.4,140739711.4,141974270.3,143208829.2,145677946.9,145677946.9,148147064.7,150616182.4,160492653.4,158023535.6,167900006.6,165430888.9,171696522.1,175141311.7,172287628.9,180818677.6,180729542.4,184407293.3,180550531.4,181999903.5,180318434.3,183193721.9,191828226.7,199913352.7,198518301.2,219174940.3,230418067.9,231174852.5,
Kiribati,KIR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90943084.99,93970137.47,96955324.06,100125293.8,104019129.2,106188631.9,109959825.9,113705822.2,122476859.1,122438054.7,133050666.7,134081542.5,141296107.7,147005018.8,148586143.2,160961282,165824657.6,173702059.2,173405288.8,176124773.9,176628809.3,183193721.9,195507186.9,207322994.4,209771173.9,234075288.1,248773762.2,254334992.2,
Kiribati,KIR,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,114560300,111936800,125457900,151691000,220411200,232190900,170037500,162194300,163912900,144923600,121000000,117000000,125000000,124000000,130000000,121000000,120000000,109000000,119000000,115000000,114000000,114000000,115000000,116000000,118000000,118000000,120000000,122000000,130000000,128000000,136000000,134000000,139075200,141865500,139554000,146464200,146392000,149371000,146247000,147421000,146059000,148388000,155382000,161931000,160801000,177533000,186640000,187253000,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-16.50773235,-3.305785124,6.837606838,-0.8,4.838709677,-6.923076923,-0.826446281,-9.166666667,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.129750525,0.328439777,
Kiribati,KIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,122452273.4,119648042.4,134100600.9,162140879.5,235595162.7,248186357.4,181751256.2,173367744,175204737.1,154907278.4,129335599.5,125060042.5,133611156.5,132542267.2,138955602.8,129335599.5,128266710.2,116508928.5,127197821,122922264,121853374.7,121853374.7,122922264,123991153.2,126128931.7,126128931.7,128266710.2,130404488.7,138955602.8,136817824.2,145368938.3,143231159.8,148655986.5,151638508.2,149167770.7,156554009.2,156476835.4,159661056.5,156321846.4,157576722.4,156120895.2,158610338.3,166086149.7,173086305.5,171878460.6,189763115.6,199497490,200152719.1,
Kiribati,KIR,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52000000,51000000,61000000,65000000,69000000,75000000,76000000,85000000,91000000,104000000,107000000,116000000,122000000,132884800,139128500,139198700,146839400,146392000,158556000,168151000,169789000,170203000,176163000,183737000,191741000,199363000,227775000,239888000,242135000,
Kiribati,KIR,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,12810000,13407000,15812000,22226000,36490000,42077000,33640000,34943000,39500000,38128000,34000000,36000000,40000000,42000000,47000000,46000000,48000000,48000000,55000000,52000000,51000000,61000000,65000000,69000000,75000000,76000000,85000000,91000000,104000000,107000000,116000000,122000000,132884800,139128500,139198700,146839400,146392000,158556000,168151000,169789000,170203000,176163000,183737000,191741000,199363000,227775000,239888000,242135000,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55081816.99,41109617.5,38748059.44,45210026.32,42620165.44,38715554.54,41369800.05,40572066.13,37837837.84,41246160.6,32125148.4,32085561.5,33608738.27,42972107.2,41119721.65,39809538.68,47515189.28,47737955.35,46919624.64,54832577.86,56338028.17,66515376.79,67537479.59,65334841.06,69032258.06,67254174.4,63101272.37,72196457.68,90231856.8,102367039.3,112133944.3,110234939.8,132671743,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4,178328873,185572501.5,
Kiribati,KIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,11.18188413,11.97729433,12.60343111,14.65215471,16.55542005,18.12172656,19.7838712,21.54391369,24.09816433,26.30903455,28.09917355,30.76923077,32,33.87096774,36.15384615,38.01652893,40,44.03669725,46.21848739,45.2173913,44.73684211,53.50877193,56.52173913,59.48275862,63.55932203,64.40677966,70.83333333,74.59016393,80,83.59375,85.29411765,91.04477612,95.54888291,98.07070782,99.74540321,100.2561718,100,106.1491186,114.9774012,115.1728723,116.5303062,118.7178208,118.2485745,118.4090755,123.9811941,128.3000907,128.52979,129.3090097,
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15263.09727,14913.18708,15418.97669,16276.93308,16926.62727,17622.37599,18444.77827,19490.82509,19189.90721,19583.66257,21359.68435,22236.27196,22467.40875,21388.6185,21948.01572,23758.94998,24154.52577,23864.29317,25135.38414,24024.27081,23414.84277,23575.45298,23160.35131,24160.75199,25352.03769,25634.37695,25973.44831,26028.69169,
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9862.697157,9957.347686,10529.73809,11380.11334,12086.20156,12845.43087,13690.34622,14714.35709,14644.40591,15173.59765,16926.26641,18022.47249,18489.35184,17952.55634,18928.64292,21149.75676,22162.48606,22478.92039,24140.65754,23248.74454,22935.73486,23575.45298,23604.53001,25056.25253,26789.10042,27377.0996,28042.55981,28636.36346,
St. Kitts and Nevis,KNA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,10022.85149,10471.54707,11330.88198,12357.50261,12616.93426,12749.71092,12967.6746,14200.23618,15517.36029,17332.50103,18622.16636,20490.90498,21716.82625,22786.11096,22263.73387,23018.82165,24299.65535,25269.57671,26308.25236,27536.00772,29097.63959,28648.40257,29236.23564,31887.63913,33196.28719,33541.34877,31930.83461,32765.95259,35469.47654,36060.02731,35626.74224,37524.34005,35865.57111,34955.76266,35195.53589,34575.83514,36069.32237,37847.77976,38269.28095,38775.47687,38857.94912,
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.476725805,8.206379722,9.060377054,2.099385777,1.052368591,1.709557826,9.504877488,9.275367646,11.69748397,7.440734229,10.03502267,5.982758083,4.923761378,-2.292524118,3.391559499,5.564288757,3.991502529,4.110380078,4.666806998,5.671235581,-1.543895051,2.051887786,9.068894901,4.103935254,1.039458368,-4.801578421,2.615396649,8.251015885,1.664954839,-1.201566115,5.326329856,-4.420514627,-2.53671813,0.685933325,-1.760736774,4.3194538,4.930664817,1.11367483,1.32272127,0.212691764,
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4273.689744,4465.011116,4831.426883,5269.172375,5379.792631,5436.407879,5529.346415,6054.904017,6616.518626,7390.484831,7940.391166,8737.211219,9259.93743,9715.874653,9493.135883,9815.101235,10361.24181,10774.81104,11217.69672,11741.20498,12407.07637,12215.52414,12466.17298,13596.71711,14154.71758,14301.84997,13615.13543,13971.22523,15123.99324,15375.8009,15191.05048,16000.17594,15292.88582,14904.94842,15007.18642,14742.94937,15379.76426,16138.08889,16317.81472,16533.65393,16568.81965,
St. Kitts and Nevis,KNA,GDP per capita (current LCU),NY.GDP.PCAP.CN,414.1029397,418.025902,421.8498607,435.4280059,460.6449029,473.4425164,512.8417222,622.6255804,629.2832206,696.183072,726.3005458,869.7606473,994.9014123,1069.591118,1459.475311,1635.197398,1782.64021,2734.085658,3054.061323,3655.79283,4277.710669,5081.988854,5431.431084,5513.705115,6294.760415,7134.08226,8462.200278,9647.207758,11359.38975,12723.90015,14365.45651,14518.72991,15806.33034,17018.05628,18807.39332,19733.86349,20788.3812,23046.96593,23326.47736,24467.11987,25771.03255,27884.63416,28761.07648,27730.44895,29788.33545,32088.90008,36060.02731,39263.09164,42559.30205,40700.37452,40243.36072,42505.97929,41091.83353,43138.66634,46065.51798,46567.36131,47230.57943,48394.97675,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5580352,243.8464108,246.0770348,253.9975535,268.7072874,276.220838,299.2075392,353.3629855,314.6416103,348.091536,363.1502729,441.055095,517.638612,545.9883197,710.8988362,753.5471881,681.6979771,1012.624318,1131.133823,1353.997344,1584.337285,1882.218094,2011.641142,2042.113006,2331.392746,2642.252689,3134.148251,3573.03991,4207.181388,4712.555612,5320.539447,5377.307376,5854.19642,6302.983807,6965.701228,7308.83833,7699.400446,8544.457764,8648.084142,9070.967215,9554.381252,10337.98026,10662.91346,10280.81747,11032.71683,11884.77781,13355.56567,14541.88579,15762.70446,15074.21279,14904.94842,15742.95529,15219.1976,15977.28383,17061.30296,17247.17086,17492.80719,17924.06546,
St. Kitts and Nevis,KNA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623253313.7,611634541.7,637744295,681124541.6,717231977.5,755841328.6,800005367.7,854594717.1,850439117.8,877818091.1,969174317.6,1022646148,1047902412,1011809987,1052868262,1154946317,1188644213,1188036107,1265114155,1222499044,1204576587,1226065008,1218026036,1284603022,1362393153,1391639056,1423890410,1440557942,
St. Kitts and Nevis,KNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402733375.7,408380700.7,435520497.2,476212222.8,512128618.8,550953375.6,593791386.5,645165701.1,648996136.8,680141341.2,768012412.3,828853509.8,862361859.1,849263630.3,908025929.5,1028110826,1090615939,1119068094,1215047575,1183035615,1179928880,1226065008,1241385838,1332215891,1439619467,1486247983,1537321172,1584879535,
St. Kitts and Nevis,KNA,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,440424140,457638021.4,492406138.2,533967687.8,542225366.9,545203138.2,551670812.7,600584789,651930858,722713295.3,770045201.2,841090176.7,887175786.1,930448054.8,913102517.1,952081482.2,1016843378,1070747774,1128387252,1194319263,1275815105,1269611257,1310485026,1446869738,1526697248,1564402048,1510520062,1571815512,1724206724,1774513944,1773606109,1888675083,1825055451,1798299210,1830379039,1818377746,1917769801,2033901836,2077562724,2125710418,2150593194,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.908478173,7.597296378,8.440501933,1.546475426,0.549175952,1.186287101,8.866515173,8.549345555,10.85735341,6.549195412,9.226078585,5.479270914,4.877530405,-1.864213441,4.268848718,6.80213794,5.301150329,5.383105089,5.84303047,6.823622882,-0.486265497,3.219392516,10.40719341,5.517256189,2.469697276,-3.444254385,4.057903704,9.695235313,2.917702323,-0.05115964,6.487853972,-3.368479443,-1.466050863,1.783898309,-0.65567257,5.465974008,6.055577434,2.146656602,2.317508524,1.170562844,
St. Kitts and Nevis,KNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,187794474.7,195134380.8,209959318,227680938.3,231201968.1,232471673.7,235229455.2,256086110.5,277979797,308161046,328343115.1,358636308.9,378286963.9,396738025.6,389341982,405962402.2,433576524.7,456561068.1,481138230.2,509251283.6,544000670.7,541355383.2,558783737.8,616937442.2,650975461.4,667052584.6,644077596.7,670213645.4,735192435.4,756643162.1,756256066.2,805320855.5,778193788,766785071.2,780463737.2,775346450.5,817726686,867244758.7,885861525.5,906391441.9,917001323.3,
St. Kitts and Nevis,KNA,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478174369,586599051,595456670,653765629,712137583,796925677,846405139,901654458,1010517268,1033759497,1096714181,1169334831,1282414325,1341445368,1311816618,1428976240,1559873522,1774513944,1954634491,2142094791,2071079258,2070319692,2210565959,2161060617,2293639751,2475514871,2528048911,2589227595,2678419988,
St. Kitts and Nevis,KNA,GDP (current LCU),NY.GDP.MKTP.CN,21200000,21400000,21500000,22000000,23000000,23300000,24800000,29500000,29200000,31700000,32600000,38700000,44100000,47400000,64700000,72400000,78700000,120141192,133471642,158869789,184839878,218403553,232258856,234564043,266230597,299724198,352848365,398921688,466268871,519796769,586599051,595456670,653765629,712137583,796925677,846405139,901654458,1010517268,1033759497,1096714181,1169334831,1282414325,1341445368,1311816618,1428976240,1559873522,1774513944,1954634491,2142094791,2071079258,2070319692,2210565959,2161060617,2293639751,2475514871,2528048911,2589227595,2678419988,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,12366563.61,12483229.31,12541562.15,12833226.39,13416554.86,13593932.32,14469078.18,16742338.25,14600000,15850000,16300000,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496737.78,49433941.48,58840662.59,68459214.07,80890204.81,86021798.52,86875571.48,98603924.81,111008962.2,130684579.6,147748773.3,172692174.4,192517321.9,217258907.8,220539507.4,242135418.1,263754660.4,295157658.1,313483384.8,333946095.6,374640295.1,383257144.9,406597034.4,433520494.9,475443712.2,497328946.7,486344351,529250459.3,577730934.1,657227386.7,723938700.4,793368441,767066391.8,766785071.2,818728133,800392821.2,849496203.9,916857359.5,936314411.5,958973183.2,992007403.1,
St. Kitts and Nevis,KNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,27.27852111,29.16533062,32.26397412,34.61630399,40.27911019,42.60042537,42.51884232,44.32856141,45.97484447,48.82273058,51.80497033,55.43625213,58.59005365,63.0447931,65.21246616,68.66698295,70.0341467,74.4270216,75.01016496,75.49526212,79.2056203,81.42330903,83.68765448,80.81825202,83.9992557,85.74812143,86.84536213,90.91246584,90.46905456,100,110.2067974,113.4178562,113.4803469,115.1265418,120.7709393,118.8455271,119.5993257,121.7126032,121.6833976,121.8052832,124.5433119,
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11632.59856,12710.59974,13356.02923,14126.25352,15272.29744,16566.4157,17655.53145,18526.58138,17386.98682,19216.14147,20756.7799,21530.26336,22997.18714,23549.36645,24605.53486,25516.82419,26697.03261,28013.70442,28588.37212,28642.8379,30352.10482,31228.5107,31776.89703,32548.71552,33425.68959,34177.65447,35020.41151,35938.37422,
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8273.406045,9345.822855,10044.19063,10875.12437,12008.47377,13299.16144,14433.0009,15406.22038,14621.29968,16392.80863,18082.9548,19168.21512,20775.10514,21376.76617,22936.81163,24196.42385,25820.97163,27822.27653,28655.98352,28325.2093,30365.27837,31228.5107,32097.164,32615.77259,33587.5834,35760.73444,37142.8329,38824.11539,
"Korea, Rep.",KOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1091659.672,1132679.127,1143007.797,1213778.046,1294296.004,1352452.217,1476917.502,1574372.134,1741137.369,1949687.148,2098271.239,2272398.28,2389638.257,2695868.349,2900810.803,3076728.157,3425122.982,3786157.755,4130861.96,4419623.727,4277252.187,4513410.135,4811506.544,5368913.463,5856861.795,6248919.27,6881509.763,7663576.371,8492339.045,8999867.088,9785983.591,10692857.66,11235828.54,11883783.7,12847899.06,13936582.74,14852806.99,15585582.23,14626892.42,16165678.22,17461748.25,18112445.21,19346502.41,19811026.11,20699533.23,21466160.08,22459016.52,23566673.47,24050115.64,24095935.26,25533864.88,26271145.85,26732478.68,27381774.97,28119533.94,28752128.27,29461101.98,30233342.85,
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.757531391,0.91187957,6.191580628,6.633664097,4.493269923,9.202933999,6.598515582,10.59249153,11.97779007,7.62091965,8.298595432,5.159305857,12.81491419,7.602094292,6.064420107,11.32354916,10.54078275,9.104327591,6.990351409,-3.221349795,5.521253786,6.604682482,11.58487294,9.088400012,6.693985417,10.12319836,11.3647533,10.81430697,5.976304528,8.734756811,9.267071181,5.077883771,5.766865889,8.112865272,8.473631904,6.574238928,4.93358089,-6.151132478,10.520251,8.017418225,3.726413585,6.813310902,2.401073253,4.484912194,3.703594867,4.625216748,4.931903195,2.051380609,0.190517264,5.967519429,2.887463263,1.756043816,2.428866761,2.694343122,2.249661522,2.465812967,2.62122194,
